Provider Id,Provider Name,Provider City,Provider State,Provider Zip Code,DRG Definition,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments
330008,Wyoming County Community Hospital,Warsaw,NY,14569,871 - SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,37,22888.324324,18305.756757,17506.702703
330009,Bronxcare Hospital Center,Bronx,NY,10456,"4 - TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEPT FACE, MOUTH AND NECK WITHOU",21,154540.19048,154878.52381,144132.66667
330009,Bronxcare Hospital Center,Bronx,NY,10456,64 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH MCC,15,50677.133333,29123.2,24118.8
330009,Bronxcare Hospital Center,Bronx,NY,10456,100 - SEIZURES WITH MCC,14,48482.714286,28652.071429,25864.071429
330009,Bronxcare Hospital Center,Bronx,NY,10456,101 - SEIZURES WITHOUT MCC,20,28363.4,17784.3,15091.4
330009,Bronxcare Hospital Center,Bronx,NY,10456,177 - RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,86,42670.546512,31941.023256,28357.848837
330009,Bronxcare Hospital Center,Bronx,NY,10456,178 - RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,20,30569.5,22162.6,19752.4
330009,Bronxcare Hospital Center,Bronx,NY,10456,189 - PULMONARY EDEMA AND RESPIRATORY FAILURE,42,33025.928571,21371.880952,18913.428571
330009,Bronxcare Hospital Center,Bronx,NY,10456,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,16,31635.5625,20567.625,17219.5
330009,Bronxcare Hospital Center,Bronx,NY,10456,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH CC,12,26153.25,17366.916667,15479.0
330009,Bronxcare Hospital Center,Bronx,NY,10456,193 - SIMPLE PNEUMONIA AND PLEURISY WITH MCC,11,48600.909091,25417.090909,20908.272727
330009,Bronxcare Hospital Center,Bronx,NY,10456,208 - RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <=96 HOURS,13,46078.230769,39094.384615,35964.846154
330009,Bronxcare Hospital Center,Bronx,NY,10456,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",30,42628.266667,25543.8,22761.266667
330009,Bronxcare Hospital Center,Bronx,NY,10456,291 - HEART FAILURE AND SHOCK WITH MCC,66,34571.181818,21212.242424,18869.090909
330009,Bronxcare Hospital Center,Bronx,NY,10456,308 - CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,12,33870.583333,21977.0,19530.166667
330009,Bronxcare Hospital Center,Bronx,NY,10456,309 - CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,12,26192.083333,16373.0,14484.75
330009,Bronxcare Hospital Center,Bronx,NY,10456,312 - SYNCOPE AND COLLAPSE,21,29011.238095,17002.333333,14281.190476
330009,Bronxcare Hospital Center,Bronx,NY,10456,313 - CHEST PAIN,13,25441.307692,15316.923077,13485.846154
330009,Bronxcare Hospital Center,Bronx,NY,10456,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC,12,66080.583333,36036.083333,31441.583333
330009,Bronxcare Hospital Center,Bronx,NY,10456,"392 - ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",22,25074.318182,15902.227273,13783.727273
330009,Bronxcare Hospital Center,Bronx,NY,10456,603 - CELLULITIS WITHOUT MCC,18,28926.888889,17437.722222,14807.5
330009,Bronxcare Hospital Center,Bronx,NY,10456,638 - DIABETES WITH CC,17,30958.176471,17705.235294,15015.058824
330009,Bronxcare Hospital Center,Bronx,NY,10456,"640 - MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITH MCC",23,31932.913043,22012.695652,19746.521739
330009,Bronxcare Hospital Center,Bronx,NY,10456,"641 - MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",17,30724.352941,16384.058824,13599.0
330009,Bronxcare Hospital Center,Bronx,NY,10456,682 - RENAL FAILURE WITH MCC,18,41678.555556,25393.333333,21730.333333
330009,Bronxcare Hospital Center,Bronx,NY,10456,689 - KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,20,39388.45,21076.6,17746.85
330009,Bronxcare Hospital Center,Bronx,NY,10456,690 - KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,13,29299.461538,16495.384615,13817.615385
330009,Bronxcare Hospital Center,Bronx,NY,10456,812 - RED BLOOD CELL DISORDERS WITHOUT MCC,15,29061.066667,16865.066667,14769.4
330009,Bronxcare Hospital Center,Bronx,NY,10456,853 - INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,19,103004.89474,72540.210526,64833.315789
330009,Bronxcare Hospital Center,Bronx,NY,10456,870 - SEPTICEMIA OR SEVERE SEPSIS WITH MV >96 HOURS,54,68048.166667,83425.277778,78014.814815
330009,Bronxcare Hospital Center,Bronx,NY,10456,871 - SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,127,50769.897638,32925.173228,28291.480315
330009,Bronxcare Hospital Center,Bronx,NY,10456,872 - SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,11,48169.454545,21698.090909,17849.818182
330009,Bronxcare Hospital Center,Bronx,NY,10456,884 - ORGANIC DISTURBANCES AND INTELLECTUAL DISABILITY,12,31099.166667,23073.333333,20517.666667
330009,Bronxcare Hospital Center,Bronx,NY,10456,885 - PSYCHOSES,11,25431.909091,21912.272727,19538.454545
330009,Bronxcare Hospital Center,Bronx,NY,10456,"894 - ALCOHOL, DRUG ABUSE OR DEPENDENCE, LEFT AMA",18,7844.8888889,13595.166667,11857.333333
330009,Bronxcare Hospital Center,Bronx,NY,10456,"895 - ALCOHOL, DRUG ABUSE OR DEPENDENCE WITH REHABILITATION THERAPY",18,13659.666667,23952.888889,19909.222222
330009,Bronxcare Hospital Center,Bronx,NY,10456,"897 - ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITHOUT MCC",17,15735.941176,16828.823529,14630.647059
330009,Bronxcare Hospital Center,Bronx,NY,10456,917 - POISONING AND TOXIC EFFECTS OF DRUGS WITH MCC,13,27442.692308,25356.307692,23175.076923
330009,Bronxcare Hospital Center,Bronx,NY,10456,974 - HIV WITH MAJOR RELATED CONDITION WITH MCC,23,63212.478261,43968.043478,39366.608696
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,64 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH MCC,17,34564.0,14969.058824,13594.588235
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,65 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,22,23603.363636,7407.5454545,5999.7727273
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,177 - RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,117,35122.504274,16911.589744,15299.777778
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,178 - RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,19,21192.631579,10025.473684,8530.2105263
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,189 - PULMONARY EDEMA AND RESPIRATORY FAILURE,41,28399.365854,9439.9268293,8128.2195122
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,11,24726.636364,8789.6363636,7168.8181818
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,193 - SIMPLE PNEUMONIA AND PLEURISY WITH MCC,67,27865.537313,10017.895522,8683.0895522
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,194 - SIMPLE PNEUMONIA AND PLEURISY WITH CC,19,18271.631579,6704.7368421,5360.6315789
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",39,29245.897436,12248.282051,11036.538462
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",12,17318.916667,7067.6666667,5763.0833333
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,291 - HEART FAILURE AND SHOCK WITH MCC,129,23893.891473,10009.75969,8749.7209302
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,308 - CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,11,20026.363636,9367.0909091,8236.2727273
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,309 - CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,21,15719.857143,6026.4761905,4454.952381
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,312 - SYNCOPE AND COLLAPSE,15,26906.866667,7182.2666667,4800.7333333
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,330 - MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,11,85088.545455,21079.636364,15994.363636
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,372 - MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH CC,13,29311.846154,7805.0,6738.9230769
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,377 - GASTROINTESTINAL HEMORRHAGE WITH MCC,21,46363.190476,14588.666667,12951.380952
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,378 - GASTROINTESTINAL HEMORRHAGE WITH CC,32,27145.375,7776.65625,6463.1875
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,"391 - ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITH MCC",15,30522.533333,9948.6666667,8385.1333333
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,"392 - ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",35,26137.657143,6336.8857143,5027.2857143
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,454 - COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH CC,20,99467.65,42501.4,40989.65
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,455 - COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITHOUT CC/MCC,16,99699.25,31676.625,29974.125
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,470 - MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,72,70721.222222,13949.208333,12324.111111
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,480 - HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH MCC,17,76034.882353,23906.470588,22313.764706
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,481 - HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC,22,57316.727273,15625.818182,14055.772727
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,522 - HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITHOUT MCC,16,63356.6875,15926.375,14262.625
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,536 - FRACTURES OF HIP AND PELVIS WITHOUT MCC,12,19430.5,6244.5833333,4670.6666667
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,552 - MEDICAL BACK PROBLEMS WITHOUT MCC,21,22371.952381,7428.047619,5915.8095238
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,603 - CELLULITIS WITHOUT MCC,20,23428.05,6875.55,5360.9
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,"640 - MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITH MCC",19,32397.315789,10292.157895,8102.3157895
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,"641 - MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",16,18620.8125,6033.6875,4653.125
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,660 - KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITH CC,11,47816.636364,11193.545455,9825.1818182
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,682 - RENAL FAILURE WITH MCC,40,31730.25,11883.35,10513.7
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,683 - RENAL FAILURE WITH CC,27,20063.851852,6903.0740741,5546.8518519
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,689 - KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,43,29979.418605,9457.2790698,7746.4883721
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,690 - KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,39,22602.641026,6405.1282051,4976.2051282
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,698 - OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH MCC,46,39756.108696,12540.326087,11201.369565
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,699 - OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH CC,17,29227.117647,7998.2352941,5854.0
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,812 - RED BLOOD CELL DISORDERS WITHOUT MCC,19,22748.894737,6976.3684211,5583.8421053
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,853 - INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,27,111459.22222,40137.740741,37749.222222
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,854 - INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH CC,14,72445.928571,18895.928571,17374.142857
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,871 - SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,180,40800.722222,15429.327778,13664.744444
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,872 - SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,42,25036.52381,7895.8095238,6614.9761905
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,884 - ORGANIC DISTURBANCES AND INTELLECTUAL DISABILITY,12,20663.666667,10523.916667,9148.0833333
330013,Albany Medical Center Hospital,Albany,NY,12208,"3 - ECMO OR TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEPT FACE, MOUTH AND NEC",30,540635.26667,173655.86667,156223.86667
330013,Albany Medical Center Hospital,Albany,NY,12208,"4 - TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEPT FACE, MOUTH AND NECK WITHOU",15,320066.13333,124075.66667,79280.6
330013,Albany Medical Center Hospital,Albany,NY,12208,20 - INTRACRANIAL VASCULAR PROCEDURES WITH PRINCIPAL DIAGNOSIS HEMORRHAGE WITH MCC,12,144163.83333,79491.666667,76752.75
330013,Albany Medical Center Hospital,Albany,NY,12208,23 - CRANIOTOMY WITH MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PRINCIPAL DIAGNOSIS WITH MCC O,45,136597.31111,49598.266667,41083.555556
330013,Albany Medical Center Hospital,Albany,NY,12208,25 - CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH MCC,78,118886.9359,40605.076923,32587.025641
330013,Albany Medical Center Hospital,Albany,NY,12208,26 - CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH CC,15,44726.533333,26068.666667,19212.733333
330013,Albany Medical Center Hospital,Albany,NY,12208,27 - CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITHOUT CC/MCC,20,41689.0,19772.65,17945.9
330013,Albany Medical Center Hospital,Albany,NY,12208,38 - EXTRACRANIAL PROCEDURES WITH CC,13,48573.461538,13807.692308,11934.615385
330013,Albany Medical Center Hospital,Albany,NY,12208,39 - EXTRACRANIAL PROCEDURES WITHOUT CC/MCC,20,28569.6,9900.65,7156.9
330013,Albany Medical Center Hospital,Albany,NY,12208,"40 - PERIPHERAL, CRANIAL NERVE AND OTHER NERVOUS SYSTEM PROCEDURES WITH MCC",11,129385.54545,35165.272727,32063.181818
330013,Albany Medical Center Hospital,Albany,NY,12208,"41 - PERIPHERAL, CRANIAL NERVE AND OTHER NERVOUS SYSTEM PROCEDURES WITH CC OR PERIPHERAL NEUR",12,68416.083333,19263.0,16796.916667
330013,Albany Medical Center Hospital,Albany,NY,12208,54 - NERVOUS SYSTEM NEOPLASMS WITH MCC,42,52367.261905,13150.02381,9614.8095238
330013,Albany Medical Center Hospital,Albany,NY,12208,56 - DEGENERATIVE NERVOUS SYSTEM DISORDERS WITH MCC,16,72589.75,19165.375,16146.6875
330013,Albany Medical Center Hospital,Albany,NY,12208,57 - DEGENERATIVE NERVOUS SYSTEM DISORDERS WITHOUT MCC,27,45979.037037,11024.259259,8836.0
330013,Albany Medical Center Hospital,Albany,NY,12208,64 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH MCC,135,77090.251852,18499.17037,14511.177778
330013,Albany Medical Center Hospital,Albany,NY,12208,65 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,90,48820.411111,9707.1,6698.9
330013,Albany Medical Center Hospital,Albany,NY,12208,66 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITHOUT CC/MCC,22,34078.136364,7855.3636364,4036.8636364
330013,Albany Medical Center Hospital,Albany,NY,12208,69 - TRANSIENT ISCHEMIA WITHOUT THROMBOLYTIC,13,43745.461538,7130.7692308,4885.8461538
330013,Albany Medical Center Hospital,Albany,NY,12208,70 - NONSPECIFIC CEREBROVASCULAR DISORDERS WITH MCC,33,78652.666667,18087.0,15339.272727
330013,Albany Medical Center Hospital,Albany,NY,12208,71 - NONSPECIFIC CEREBROVASCULAR DISORDERS WITH CC,22,34543.954545,9055.3181818,6500.5454545
330013,Albany Medical Center Hospital,Albany,NY,12208,82 - TRAUMATIC STUPOR AND COMA >1 HOUR WITH MCC,34,79277.264706,20206.411765,17005.029412
330013,Albany Medical Center Hospital,Albany,NY,12208,83 - TRAUMATIC STUPOR AND COMA >1 HOUR WITH CC,35,43952.371429,11978.657143,8484.7428571
330013,Albany Medical Center Hospital,Albany,NY,12208,84 - TRAUMATIC STUPOR AND COMA >1 HOUR WITHOUT CC/MCC,12,30173.166667,7631.4166667,5075.0
330013,Albany Medical Center Hospital,Albany,NY,12208,85 - TRAUMATIC STUPOR AND COMA <1 HOUR WITH MCC,19,40286.368421,18777.947368,15853.947368
330013,Albany Medical Center Hospital,Albany,NY,12208,86 - TRAUMATIC STUPOR AND COMA <1 HOUR WITH CC,26,55351.846154,14826.807692,9929.5769231
330013,Albany Medical Center Hospital,Albany,NY,12208,91 - OTHER DISORDERS OF NERVOUS SYSTEM WITH MCC,21,78170.714286,16254.047619,13222.047619
330013,Albany Medical Center Hospital,Albany,NY,12208,92 - OTHER DISORDERS OF NERVOUS SYSTEM WITH CC,12,31954.25,8280.5833333,6457.8333333
330013,Albany Medical Center Hospital,Albany,NY,12208,100 - SEIZURES WITH MCC,35,72167.057143,19939.828571,16712.114286
330013,Albany Medical Center Hospital,Albany,NY,12208,101 - SEIZURES WITHOUT MCC,34,27408.823529,8133.4705882,5593.8235294
330013,Albany Medical Center Hospital,Albany,NY,12208,163 - MAJOR CHEST PROCEDURES WITH MCC,26,99309.076923,53588.5,34657.192308
330013,Albany Medical Center Hospital,Albany,NY,12208,164 - MAJOR CHEST PROCEDURES WITH CC,34,53906.735294,24298.264706,16581.382353
330013,Albany Medical Center Hospital,Albany,NY,12208,165 - MAJOR CHEST PROCEDURES WITHOUT CC/MCC,41,38032.487805,17855.04878,11207.902439
330013,Albany Medical Center Hospital,Albany,NY,12208,166 - OTHER RESPIRATORY SYSTEM O.R. PROCEDURES WITH MCC,11,134935.27273,47343.272727,31263.0
330013,Albany Medical Center Hospital,Albany,NY,12208,167 - OTHER RESPIRATORY SYSTEM O.R. PROCEDURES WITH CC,14,45846.357143,15284.714286,11918.0
330013,Albany Medical Center Hospital,Albany,NY,12208,175 - PULMONARY EMBOLISM WITH MCC OR ACUTE COR PULMONALE,27,47090.518519,13337.0,10117.259259
330013,Albany Medical Center Hospital,Albany,NY,12208,176 - PULMONARY EMBOLISM WITHOUT MCC,15,24673.8,7385.2666667,5784.4666667
330013,Albany Medical Center Hospital,Albany,NY,12208,177 - RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,147,57666.027211,19425.034014,16072.102041
330013,Albany Medical Center Hospital,Albany,NY,12208,178 - RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,31,30042.225806,11628.419355,9259.9677419
330013,Albany Medical Center Hospital,Albany,NY,12208,184 - MAJOR CHEST TRAUMA WITH CC,20,38872.5,9284.0,6358.25
330013,Albany Medical Center Hospital,Albany,NY,12208,189 - PULMONARY EDEMA AND RESPIRATORY FAILURE,76,61719.605263,12507.657895,9831.4868421
330013,Albany Medical Center Hospital,Albany,NY,12208,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,25,37957.16,9708.4,7778.44
330013,Albany Medical Center Hospital,Albany,NY,12208,193 - SIMPLE PNEUMONIA AND PLEURISY WITH MCC,45,44132.577778,12480.688889,7983.2666667
330013,Albany Medical Center Hospital,Albany,NY,12208,194 - SIMPLE PNEUMONIA AND PLEURISY WITH CC,11,30642.727273,7591.4545455,5185.9090909
330013,Albany Medical Center Hospital,Albany,NY,12208,199 - PNEUMOTHORAX WITH MCC,18,60476.111111,15571.777778,12461.722222
330013,Albany Medical Center Hospital,Albany,NY,12208,200 - PNEUMOTHORAX WITH CC,24,35935.875,9939.7916667,6023.7916667
330013,Albany Medical Center Hospital,Albany,NY,12208,202 - BRONCHITIS AND ASTHMA WITH CC/MCC,14,25240.0,8077.3571429,6615.7142857
330013,Albany Medical Center Hospital,Albany,NY,12208,205 - OTHER RESPIRATORY SYSTEM DIAGNOSES WITH MCC,12,108617.91667,22605.666667,14872.25
330013,Albany Medical Center Hospital,Albany,NY,12208,207 - RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT >96 HOURS,15,182928.8,52774.266667,48512.933333
330013,Albany Medical Center Hospital,Albany,NY,12208,208 - RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <=96 HOURS,22,104929.18182,26001.227273,20074.136364
330013,Albany Medical Center Hospital,Albany,NY,12208,219 - CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,32,286663.25,78442.375,69568.78125
330013,Albany Medical Center Hospital,Albany,NY,12208,220 - CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,18,135713.61111,42426.611111,40262.666667
330013,Albany Medical Center Hospital,Albany,NY,12208,233 - CORONARY BYPASS WITH CARDIAC CATHETERIZATION OR OPEN ABLATION WITH MCC,21,253936.28571,65725.380952,55966.952381
330013,Albany Medical Center Hospital,Albany,NY,12208,235 - CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITH MCC,13,197081.0,59607.461538,44944.307692
330013,Albany Medical Center Hospital,Albany,NY,12208,239 - AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITH MCC,12,184217.83333,37973.833333,34440.0
330013,Albany Medical Center Hospital,Albany,NY,12208,240 - AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITH CC,16,72924.6875,26851.9375,19425.0625
330013,Albany Medical Center Hospital,Albany,NY,12208,242 - PERMANENT CARDIAC PACEMAKER IMPLANT WITH MCC,25,117581.2,30576.08,28302.48
330013,Albany Medical Center Hospital,Albany,NY,12208,243 - PERMANENT CARDIAC PACEMAKER IMPLANT WITH CC,13,117694.76923,22336.769231,20210.923077
330013,Albany Medical Center Hospital,Albany,NY,12208,246 - PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITH MCC OR 4+ ARTERIES O,38,108116.02632,25503.368421,23201.157895
330013,Albany Medical Center Hospital,Albany,NY,12208,247 - PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITHOUT MCC,51,74526.470588,17006.941176,13069.764706
330013,Albany Medical Center Hospital,Albany,NY,12208,252 - OTHER VASCULAR PROCEDURES WITH MCC,54,96164.944444,29543.277778,26275.703704
330013,Albany Medical Center Hospital,Albany,NY,12208,253 - OTHER VASCULAR PROCEDURES WITH CC,48,66650.0,23002.979167,18249.895833
